invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
772-86-3593,B,Yangon,Member,Male,Home_and_lifestyle,99.93,9,47.22,944.34,2019-01-05,12:06,Cash,897.12,4.7619,47.22,5.3
185-81-3717,C,Yangon,Normal,Female,Health_and_beauty,59.25,8,24.89,497.7,2019-01-06,18:07,Ewallet,472.81,4.7619,24.89,8.1
918-23-7159,B,Naypyitaw,Normal,Male,Home_and_lifestyle,99.54,6,31.36,627.1,2019-02-19,14:53,Ewallet,595.74,4.7619,31.36,7.4
427-46-5658,C,Mandalay,Member,Male,Electronic_accessories,54.84,5,14.4,287.91,2019-01-24,22:43,Credit_card,273.51,4.7619,14.4,5.8
217-82-4563,B,Naypyitaw,Normal,Female,Health_and_beauty,19.07,8,8.01,160.19,2019-02-28,11:19,Ewallet,152.18,4.7619,8.01,8.4
950-81-2940,B,Yangon,Normal,Male,Home_and_lifestyle,79.17,7,29.09,581.9,2019-01-15,13:35,Credit_card,552.81,4.7619,29.09,8.4
355-31-3735,C,Naypyitaw,Normal,Male,Health_and_beauty,15.26,10,8.01,160.23,2019-03-01,21:41,Ewallet,152.22,4.7619,8.01,9.4
366-35-7082,C,Mandalay,Member,Female,Electronic_accessories,98.58,10,51.75,1035.09,2019-02-13,22:16,Credit_card,983.34,4.7619,51.75,9.8
262-71-4464,C,Mandalay,Normal,Male,Electronic_accessories,6.73,3,1.06,21.2,2019-02-18,18:44,Cash,20.14,4.7619,1.06,5.6
847-32-1639,C,Naypyitaw,Member,Female,Electronic_accessories,11.88,8,4.99,99.79,2019-03-07,13:43,Cash,94.8,4.7619,4.99,6.5
473-23-4197,C,Mandalay,Normal,Male,Electronic_accessories,60.66,8,25.48,509.54,2019-02-04,10:20,Ewallet,484.06,4.7619,25.48,6.9
800-43-9698,B,Naypyitaw,Member,Male,Home_and_lifestyle,85.25,2,8.95,179.03,2019-03-14,21:13,Ewallet,170.08,4.7619,8.95,6.7
312-49-4512,C,Yangon,Normal,Male,Health_and_beauty,84.35,10,44.28,885.68,2019-01-24,12:19,Ewallet,841.4,4.7619,44.28,9.3
547-67-4466,B,Mandalay,Normal,Female,Electronic_accessories,61.88,6,19.49,389.84,2019-01-26,13:33,Cash,370.35,4.7619,19.49,7.5
209-23-6338,A,Naypyitaw,Member,Female,Electronic_accessories,30.13,8,12.65,253.09,2019-03-20,22:20,Credit_card,240.44,4.7619,12.65,8.7
662-49-1228,B,Naypyitaw,Member,Male,Home_and_lifestyle,83.41,6,26.27,525.48,2019-02-23,20:00,Ewallet,499.21,4.7619,26.27,8.3
760-72-8005,A,Mandalay,Normal,Female,Electronic_accessories,14.41,4,3.03,60.52,2019-03-09,13:02,Credit_card,57.49,4.7619,3.03,7.9
555-90-7515,A,Naypyitaw,Member,Female,Home_and_lifestyle,40.94,5,10.75,214.94,2019-01-08,14:47,Cash,204.19,4.7619,10.75,7.0
744-17-6558,B,Mandalay,Normal,Female,Home_and_lifestyle,43.09,10,22.62,452.45,2019-03-04,22:02,Ewallet,429.83,4.7619,22.62,9.9
203-18-4202,C,Yangon,Member,Male,Home_and_lifestyle,18.3,1,0.96,19.21,2019-04-01,13:20,Credit_card,18.25,4.7619,0.96,7.4
824-87-3387,A,Mandalay,Normal,Female,Health_and_beauty,69.54,2,7.3,146.03,2019-01-08,22:31,Credit_card,138.73,4.7619,7.3,7.3
106-95-8645,A,Yangon,Normal,Female,Home_and_lifestyle,68.11,4,14.3,286.06,2019-02-03,21:27,Credit_card,271.76,4.7619,14.3,6.3
432-76-4236,B,Mandalay,Member,Female,Home_and_lifestyle,40.14,7,14.75,295.03,2019-02-06,17:33,Credit_card,280.28,4.7619,14.75,7.1
280-43-4219,B,Mandalay,Member,Female,Health_and_beauty,56.47,8,23.72,474.35,2019-02-24,14:33,Cash,450.63,4.7619,23.72,8.6
149-18-7137,B,Yangon,Member,Male,Electronic_accessories,30.3,9,14.32,286.33,2019-01-10,14:12,Credit_card,272.01,4.7619,14.32,5.6
273-69-4842,B,Naypyitaw,Normal,Male,Home_and_lifestyle,45.21,8,18.99,379.76,2019-03-25,21:19,Credit_card,360.77,4.7619,18.99,9.6
623-55-4650,A,Naypyitaw,Normal,Female,Health_and_beauty,13.63,1,0.72,14.31,2019-02-13,14:23,Credit_card,13.59,4.7619,0.72,9.8
610-12-1602,B,Yangon,Member,Female,Health_and_beauty,11.29,1,0.59,11.85,2019-01-12,18:32,Credit_card,11.26,4.7619,0.59,8.3
848-82-6222,A,Mandalay,Member,Male,Electronic_accessories,66.88,10,35.11,702.24,2019-02-22,17:47,Credit_card,667.13,4.7619,35.11,6.5
235-94-3542,B,Mandalay,Member,Male,Health_and_beauty,52.79,3,8.31,166.29,2019-03-12,11:15,Cash,157.98,4.7619,8.31,8.4
584-22-9407,B,Yangon,Member,Male,Health_and_beauty,13.35,3,2.1,42.05,2019-02-14,16:21,Ewallet,39.95,4.7619,2.1,6.7
672-24-8822,A,Mandalay,Normal,Male,Home_and_lifestyle,64.2,1,3.37,67.41,2019-03-03,21:15,Credit_card,64.04,4.7619,3.37,8.5
837-98-8948,B,Mandalay,Normal,Male,Health_and_beauty,73.95,5,19.41,388.24,2019-01-13,18:09,Cash,368.83,4.7619,19.41,5.5
768-66-9899,C,Yangon,Member,Male,Health_and_beauty,78.88,7,28.99,579.77,2019-01-08,13:03,Ewallet,550.78,4.7619,28.99,8.9
166-79-3627,A,Mandalay,Normal,Female,Home_and_lifestyle,81.44,6,25.65,513.07,2019-03-14,22:46,Credit_card,487.42,4.7619,25.65,7.6
134-13-8724,B,Mandalay,Member,Male,Home_and_lifestyle,23.98,7,8.81,176.25,2019-01-13,21:54,Cash,167.44,4.7619,8.81,8.8
322-88-9221,A,Yangon,Normal,Female,Electronic_accessories,86.08,2,9.04,180.77,2019-01-01,10:25,Ewallet,171.73,4.7619,9.04,7.0
706-57-1539,A,Mandalay,Member,Male,Health_and_beauty,12.44,2,1.31,26.12,2019-01-11,16:26,Credit_card,24.81,4.7619,1.31,5.1
238-79-4416,C,Yangon,Normal,Male,Electronic_accessories,77.78,1,4.08,81.67,2019-03-23,20:23,Cash,77.59,4.7619,4.08,8.7
235-13-3681,B,Naypyitaw,Member,Male,Health_and_beauty,6.01,3,0.95,18.93,2019-01-14,19:28,Credit_card,17.98,4.7619,0.95,5.2
125-96-3043,C,Mandalay,Normal,Male,Health_and_beauty,41.43,6,13.05,261.01,2019-02-15,18:35,Ewallet,247.96,4.7619,13.05,9.0
996-70-8807,C,Naypyitaw,Normal,Female,Electronic_accessories,81.45,8,34.21,684.18,2019-03-04,12:54,Cash,649.97,4.7619,34.21,6.2
241-87-6546,A,Naypyitaw,Normal,Male,Home_and_lifestyle,59.75,5,15.68,313.69,2019-01-25,12:19,Ewallet,298.01,4.7619,15.68,6.3
806-24-4035,C,Naypyitaw,Normal,Male,Home_and_lifestyle,31.58,1,1.66,33.16,2019-01-13,13:47,Ewallet,31.5,4.7619,1.66,8.3
155-47-5751,B,Mandalay,Normal,Female,Health_and_beauty,48.51,3,7.64,152.81,2019-02-16,11:11,Cash,145.17,4.7619,7.64,5.8
175-16-7128,A,Naypyitaw,Member,Female,Electronic_accessories,8.21,1,0.43,8.62,2019-03-12,22:12,Credit_card,8.19,4.7619,0.43,5.4
804-17-4000,B,Mandalay,Normal,Female,Home_and_lifestyle,95.24,1,5.0,100.0,2019-01-20,17:05,Credit_card,95.0,4.7619,5.0,8.6
969-49-2673,A,Naypyitaw,Normal,Male,Electronic_accessories,39.78,6,12.53,250.61,2019-02-25,18:36,Credit_card,238.08,4.7619,12.53,8.7
259-15-7608,A,Naypyitaw,Normal,Male,Health_and_beauty,71.06,1,3.73,74.61,2019-01-04,12:08,Cash,70.88,4.7619,3.73,9.2
701-36-9902,B,Naypyitaw,Normal,Female,Home_and_lifestyle,85.17,9,40.24,804.86,2019-03-04,21:58,Credit_card,764.62,4.7619,40.24,6.8
958-24-5883,A,Mandalay,Member,Male,Electronic_accessories,15.57,6,4.9,98.09,2019-03-14,11:30,Credit_card,93.19,4.7619,4.9,9.4
305-97-6616,C,Naypyitaw,Member,Male,Health_and_beauty,8.32,8,3.49,69.89,2019-01-30,13:47,Cash,66.4,4.7619,3.49,6.2
978-15-1145,B,Naypyitaw,Member,Male,Electronic_accessories,85.94,8,36.09,721.9,2019-01-17,17:36,Ewallet,685.81,4.7619,36.09,8.9
408-95-1250,A,Yangon,Member,Male,Electronic_accessories,86.97,3,13.7,273.96,2019-01-02,14:11,Cash,260.26,4.7619,13.7,9.3
989-15-5519,B,Yangon,Member,Male,Home_and_lifestyle,91.22,6,28.73,574.69,2019-02-21,13:53,Ewallet,545.96,4.7619,28.73,8.7
893-56-1140,B,Naypyitaw,Normal,Male,Electronic_accessories,36.24,6,11.42,228.31,2019-03-18,15:45,Credit_card,216.89,4.7619,11.42,7.0
857-60-7817,C,Yangon,Normal,Female,Home_and_lifestyle,38.56,9,18.22,364.39,2019-03-24,14:58,Credit_card,346.17,4.7619,18.22,7.2
854-84-5682,C,Yangon,Member,Female,Home_and_lifestyle,17.45,5,4.58,91.61,2019-03-22,19:29,Credit_card,87.03,4.7619,4.58,6.3
424-87-5271,C,Mandalay,Member,Female,Health_and_beauty,81.22,6,25.58,511.69,2019-02-24,11:41,Cash,486.11,4.7619,25.58,7.4
225-44-2985,B,Yangon,Member,Male,Home_and_lifestyle,89.46,5,23.48,469.66,2019-02-10,13:50,Cash,446.18,4.7619,23.48,10.0
795-88-7040,B,Yangon,Member,Female,Home_and_lifestyle,71.38,3,11.24,224.85,2019-03-07,13:40,Ewallet,213.61,4.7619,11.24,7.6
352-81-9832,B,Mandalay,Normal,Male,Home_and_lifestyle,87.26,4,18.32,366.49,2019-02-16,20:33,Cash,348.17,4.7619,18.32,6.7
527-56-6408,B,Naypyitaw,Normal,Male,Electronic_accessories,60.85,6,19.17,383.36,2019-03-20,20:35,Cash,364.19,4.7619,19.17,6.6
369-73-2171,C,Yangon,Normal,Male,Electronic_accessories,25.15,5,6.6,132.04,2019-03-25,18:51,Credit_card,125.44,4.7619,6.6,6.1
525-98-1063,C,Naypyitaw,Member,Female,Home_and_lifestyle,36.07,3,5.68,113.62,2019-02-10,16:05,Ewallet,107.94,4.7619,5.68,8.9
583-76-6416,C,Yangon,Member,Male,Home_and_lifestyle,29.4,9,13.89,277.83,2019-03-04,12:29,Ewallet,263.94,4.7619,13.89,6.8
648-73-3642,B,Yangon,Normal,Male,Electronic_accessories,25.03,1,1.31,26.28,2019-02-28,17:51,Cash,24.97,4.7619,1.31,9.2
679-94-4742,C,Naypyitaw,Normal,Female,Health_and_beauty,62.2,8,26.12,522.48,2019-02-03,20:17,Ewallet,496.36,4.7619,26.12,9.5
509-23-2063,B,Yangon,Normal,Male,Home_and_lifestyle,52.43,1,2.75,55.05,2019-02-18,21:31,Cash,52.3,4.7619,2.75,6.6
362-90-9454,C,Mandalay,Member,Male,Home_and_lifestyle,62.1,10,32.6,652.05,2019-02-07,13:46,Credit_card,619.45,4.7619,32.6,5.0
434-86-1927,A,Mandalay,Member,Male,Health_and_beauty,33.14,3,5.22,104.39,2019-02-12,15:47,Credit_card,99.17,4.7619,5.22,5.1
399-33-1889,A,Mandalay,Normal,Female,Electronic_accessories,28.06,6,8.84,176.78,2019-03-28,14:47,Credit_card,167.94,4.7619,8.84,8.2
959-54-4107,B,Naypyitaw,Normal,Male,Home_and_lifestyle,64.34,2,6.76,135.11,2019-02-02,14:22,Cash,128.35,4.7619,6.76,8.1
268-39-5273,B,Yangon,Member,Male,Health_and_beauty,44.47,7,16.34,326.85,2019-01-07,15:52,Credit_card,310.51,4.7619,16.34,7.1
808-99-5760,C,Naypyitaw,Member,Female,Electronic_accessories,67.13,1,3.52,70.49,2019-03-03,13:13,Credit_card,66.97,4.7619,3.52,7.4
300-44-8056,A,Mandalay,Normal,Female,Home_and_lifestyle,27.94,1,1.47,29.34,2019-01-10,17:01,Ewallet,27.87,4.7619,1.47,7.7
413-50-5643,A,Naypyitaw,Member,Female,Health_and_beauty,64.48,4,13.54,270.82,2019-03-14,10:16,Cash,257.28,4.7619,13.54,7.9
546-35-4932,A,Yangon,Member,Male,Home_and_lifestyle,15.24,1,0.8,16.0,2019-01-19,18:28,Ewallet,15.2,4.7619,0.8,8.5
668-26-7432,B,Naypyitaw,Member,Male,Home_and_lifestyle,72.34,10,37.98,759.57,2019-02-18,14:23,Ewallet,721.59,4.7619,37.98,5.1
204-42-1084,C,Naypyitaw,Normal,Female,Home_and_lifestyle,18.07,3,2.85,56.92,2019-01-17,19:59,Ewallet,54.07,4.7619,2.85,7.0
839-92-9427,C,Yangon,Normal,Male,Electronic_accessories,76.37,2,8.02,160.38,2019-03-11,18:38,Cash,152.36,4.7619,8.02,5.2
322-54-7842,C,Yangon,Normal,Male,Home_and_lifestyle,19.65,1,1.03,20.63,2019-01-18,12:10,Credit_card,19.6,4.7619,1.03,6.2
604-57-8360,C,Mandalay,Normal,Male,Home_and_lifestyle,21.51,2,2.26,45.17,2019-01-29,22:01,Ewallet,42.91,4.7619,2.26,8.0
297-21-4913,A,Naypyitaw,Normal,Male,Electronic_accessories,41.3,5,10.84,216.83,2019-01-13,20:28,Cash,205.99,4.7619,10.84,9.5
219-23-1184,A,Naypyitaw,Member,Male,Health_and_beauty,79.99,5,21.0,419.95,2019-03-29,14:21,Cash,398.95,4.7619,21.0,8.2
836-34-2067,B,Mandalay,Normal,Male,Electronic_accessories,42.58,3,6.71,134.13,2019-03-21,11:53,Cash,127.42,4.7619,6.71,5.5
742-20-4976,A,Yangon,Member,Male,Electronic_accessories,33.19,4,6.97,139.4,2019-01-27,19:08,Credit_card,132.43,4.7619,6.97,7.3
576-34-9120,A,Yangon,Member,Male,Health_and_beauty,80.47,2,8.45,168.99,2019-01-13,16:42,Cash,160.54,4.7619,8.45,9.1
331-38-2176,B,Mandalay,Member,Male,Health_and_beauty,64.06,2,6.73,134.53,2019-01-19,20:01,Cash,127.8,4.7619,6.73,9.7
795-26-8659,C,Yangon,Normal,Male,Electronic_accessories,23.64,6,7.45,148.93,2019-02-10,21:19,Cash,141.48,4.7619,7.45,5.5
511-97-2728,A,Naypyitaw,Member,Female,Health_and_beauty,55.84,1,2.93,58.63,2019-01-09,17:41,Cash,55.7,4.7619,2.93,7.8
329-16-5642,B,Mandalay,Normal,Female,Electronic_accessories,55.22,9,26.09,521.83,2019-02-12,16:10,Credit_card,495.74,4.7619,26.09,7.5
243-36-9324,A,Mandalay,Member,Male,Health_and_beauty,56.32,4,11.83,236.54,2019-03-25,16:13,Cash,224.71,4.7619,11.83,8.1
984-84-5560,C,Yangon,Member,Female,Home_and_lifestyle,59.22,10,31.09,621.81,2019-01-23,10:57,Ewallet,590.72,4.7619,31.09,9.7
293-17-5573,C,Yangon,Member,Female,Home_and_lifestyle,80.12,9,37.86,757.13,2019-03-17,13:11,Credit_card,719.27,4.7619,37.86,5.5
693-84-3384,C,Mandalay,Member,Male,Home_and_lifestyle,85.29,2,8.96,179.11,2019-01-10,10:49,Cash,170.15,4.7619,8.96,6.7
815-40-2077,B,Naypyitaw,Member,Female,Home_and_lifestyle,95.78,5,25.14,502.84,2019-03-30,20:21,Cash,477.7,4.7619,25.14,8.3
588-79-9332,A,Yangon,Normal,Male,Electronic_accessories,19.98,10,10.49,209.79,2019-03-13,20:34,Ewallet,199.3,4.7619,10.49,6.1
536-48-9998,A,Naypyitaw,Member,Female,Electronic_accessories,35.68,5,9.37,187.32,2019-03-31,15:37,Ewallet,177.95,4.7619,9.37,7.1
688-65-8756,B,Naypyitaw,Normal,Male,Electronic_accessories,62.53,3,9.85,196.97,2019-01-17,22:41,Cash,187.12,4.7619,9.85,6.0
723-41-3531,B,Mandalay,Normal,Female,Home_and_lifestyle,47.76,10,25.07,501.48,2019-02-09,14:28,Ewallet,476.41,4.7619,25.07,7.0
807-21-1502,C,Yangon,Member,Male,Home_and_lifestyle,7.66,10,4.02,80.43,2019-02-18,19:26,Cash,76.41,4.7619,4.02,7.0
448-26-5269,B,Yangon,Member,Female,Home_and_lifestyle,66.24,7,24.34,486.86,2019-03-03,22:12,Ewallet,462.52,4.7619,24.34,6.7
239-21-6490,B,Mandalay,Normal,Female,Electronic_accessories,38.47,10,20.2,403.94,2019-03-12,18:12,Credit_card,383.74,4.7619,20.2,7.0
875-66-1050,A,Mandalay,Member,Male,Electronic_accessories,88.79,3,13.98,279.69,2019-02-16,13:52,Cash,265.71,4.7619,13.98,9.9
753-67-1354,B,Naypyitaw,Member,Female,Health_and_beauty,26.08,2,2.74,54.77,2019-02-25,12:47,Cash,52.03,4.7619,2.74,8.7
757-95-5946,A,Yangon,Member,Female,Health_and_beauty,76.64,1,4.02,80.47,2019-02-13,20:33,Credit_card,76.45,4.7619,4.02,9.5
474-41-7363,B,Naypyitaw,Member,Male,Health_and_beauty,17.25,6,5.43,108.68,2019-03-27,17:47,Ewallet,103.25,4.7619,5.43,6.8
509-73-1938,B,Mandalay,Normal,Female,Home_and_lifestyle,27.82,7,10.22,204.48,2019-03-09,10:31,Credit_card,194.26,4.7619,10.22,6.3
462-81-1093,B,Yangon,Normal,Female,Home_and_lifestyle,30.74,7,11.3,225.94,2019-03-19,15:50,Ewallet,214.64,4.7619,11.3,5.3
252-96-2031,C,Mandalay,Member,Male,Electronic_accessories,51.07,5,13.41,268.12,2019-02-22,13:48,Ewallet,254.71,4.7619,13.41,9.4
261-42-6736,B,Naypyitaw,Normal,Male,Home_and_lifestyle,67.27,6,21.19,423.8,2019-01-26,13:08,Cash,402.61,4.7619,21.19,6.0
893-95-6958,A,Yangon,Member,Male,Home_and_lifestyle,76.2,10,40.01,800.1,2019-03-22,11:00,Credit_card,760.09,4.7619,40.01,7.8
618-99-2358,A,Naypyitaw,Normal,Male,Home_and_lifestyle,31.46,3,4.96,99.1,2019-03-11,22:22,Credit_card,94.14,4.7619,4.96,5.6
246-22-8609,C,Yangon,Member,Male,Electronic_accessories,36.01,4,7.56,151.24,2019-03-22,15:15,Ewallet,143.68,4.7619,7.56,7.2
273-56-5148,A,Naypyitaw,Normal,Male,Electronic_accessories,33.5,6,10.55,211.05,2019-02-02,15:08,Credit_card,200.5,4.7619,10.55,5.7
608-48-3045,C,Mandalay,Normal,Female,Health_and_beauty,82.23,5,21.59,431.71,2019-03-02,18:51,Credit_card,410.12,4.7619,21.59,7.8
131-72-7098,C,Naypyitaw,Member,Female,Health_and_beauty,14.86,7,5.46,109.22,2019-02-05,13:55,Ewallet,103.76,4.7619,5.46,6.1
284-72-3786,B,Mandalay,Normal,Female,Health_and_beauty,28.24,5,7.41,148.26,2019-01-12,13:12,Ewallet,140.85,4.7619,7.41,7.2
374-60-6715,A,Mandalay,Member,Female,Home_and_lifestyle,63.47,4,13.33,266.57,2019-01-18,12:38,Credit_card,253.24,4.7619,13.33,8.2
134-73-7181,A,Yangon,Normal,Female,Electronic_accessories,67.35,7,24.75,495.02,2019-02-08,22:26,Credit_card,470.27,4.7619,24.75,5.3
762-24-1101,A,Yangon,Normal,Female,Health_and_beauty,72.1,5,18.93,378.53,2019-02-08,15:27,Cash,359.6,4.7619,18.93,7.8
539-12-8616,C,Naypyitaw,Normal,Female,Home_and_lifestyle,52.01,2,5.46,109.22,2019-01-01,11:22,Cash,103.76,4.7619,5.46,7.8
830-60-1968,B,Naypyitaw,Member,Male,Health_and_beauty,32.18,6,10.14,202.73,2019-01-07,20:04,Cash,192.59,4.7619,10.14,8.9
959-50-7968,A,Yangon,Normal,Male,Home_and_lifestyle,61.01,1,3.2,64.06,2019-01-14,19:57,Ewallet,60.86,4.7619,3.2,5.3
120-40-5458,B,Yangon,Member,Male,Home_and_lifestyle,22.04,3,3.47,69.43,2019-02-26,14:29,Credit_card,65.96,4.7619,3.47,5.1
883-84-7372,B,Naypyitaw,Member,Female,Home_and_lifestyle,86.68,8,36.41,728.11,2019-03-14,13:36,Cash,691.7,4.7619,36.41,10.0
306-64-2590,C,Naypyitaw,Member,Male,Health_and_beauty,29.62,8,12.44,248.81,2019-03-07,22:13,Ewallet,236.37,4.7619,12.44,8.4
476-67-8591,B,Yangon,Member,Male,Health_and_beauty,83.75,8,35.18,703.5,2019-02-17,22:31,Ewallet,668.32,4.7619,35.18,7.6
777-43-6739,A,Yangon,Normal,Male,Home_and_lifestyle,54.36,8,22.83,456.62,2019-03-20,15:44,Credit_card,433.79,4.7619,22.83,9.9
167-94-1753,B,Yangon,Normal,Male,Health_and_beauty,30.75,8,12.92,258.3,2019-02-09,12:14,Cash,245.38,4.7619,12.92,7.1
903-39-2748,C,Naypyitaw,Normal,Female,Home_and_lifestyle,18.16,3,2.86,57.2,2019-03-19,22:46,Cash,54.34,4.7619,2.86,9.3
923-68-6487,B,Naypyitaw,Normal,Female,Home_and_lifestyle,34.78,5,9.13,182.6,2019-01-04,14:54,Cash,173.47,4.7619,9.13,8.9
544-80-9318,A,Naypyitaw,Normal,Male,Electronic_accessories,82.49,7,30.31,606.3,2019-02-23,22:07,Cash,575.99,4.7619,30.31,5.8
968-67-6177,C,Naypyitaw,Member,Female,Electronic_accessories,73.92,9,34.93,698.54,2019-03-02,16:14,Cash,663.61,4.7619,34.93,7.6
805-23-1574,C,Yangon,Member,Female,Health_and_beauty,69.59,3,10.96,219.21,2019-01-11,11:35,Ewallet,208.25,4.7619,10.96,5.9
634-15-7439,B,Naypyitaw,Member,Male,Home_and_lifestyle,35.01,9,16.54,330.84,2019-03-09,11:26,Credit_card,314.3,4.7619,16.54,8.3
739-14-6335,B,Mandalay,Normal,Female,Health_and_beauty,36.42,3,5.74,114.72,2019-01-01,22:25,Credit_card,108.98,4.7619,5.74,7.4
695-34-1523,C,Mandalay,Normal,Male,Health_and_beauty,13.21,2,1.39,27.74,2019-02-09,11:06,Ewallet,26.35,4.7619,1.39,6.1
376-57-8048,B,Yangon,Normal,Male,Electronic_accessories,6.26,3,0.99,19.72,2019-03-17,10:42,Ewallet,18.73,4.7619,0.99,7.3
210-80-8928,C,Yangon,Member,Female,Home_and_lifestyle,75.77,2,7.96,159.12,2019-02-10,20:24,Credit_card,151.16,4.7619,7.96,5.9
567-46-3528,C,Naypyitaw,Normal,Male,Home_and_lifestyle,96.21,5,25.26,505.1,2019-02-15,11:22,Ewallet,479.84,4.7619,25.26,7.1
598-93-5339,C,Yangon,Member,Female,Electronic_accessories,80.07,1,4.2,84.07,2019-03-20,16:04,Credit_card,79.87,4.7619,4.2,6.2
814-64-6324,A,Yangon,Member,Male,Health_and_beauty,8.1,7,2.98,59.53,2019-03-01,13:12,Ewallet,56.55,4.7619,2.98,9.5
129-79-6082,A,Yangon,Normal,Male,Health_and_beauty,14.09,4,2.96,59.18,2019-01-21,10:10,Cash,56.22,4.7619,2.96,7.3
859-16-2449,C,Naypyitaw,Member,Female,Health_and_beauty,33.61,1,1.76,35.29,2019-03-17,13:42,Cash,33.53,4.7619,1.76,7.8
703-47-1975,A,Naypyitaw,Normal,Male,Health_and_beauty,38.51,4,8.09,161.74,2019-02-20,19:02,Credit_card,153.65,4.7619,8.09,7.9
745-46-9527,C,Yangon,Normal,Female,Home_and_lifestyle,75.66,8,31.78,635.54,2019-02-18,17:43,Credit_card,603.76,4.7619,31.78,5.2
890-95-6576,B,Yangon,Member,Male,Electronic_accessories,36.51,6,11.5,230.01,2019-03-18,10:30,Cash,218.51,4.7619,11.5,5.7
524-57-3880,B,Mandalay,Member,Male,Health_and_beauty,18.01,8,7.56,151.28,2019-03-15,19:05,Ewallet,143.72,4.7619,7.56,8.3
839-54-4097,B,Naypyitaw,Member,Female,Electronic_accessories,5.52,8,2.32,46.37,2019-02-20,22:16,Ewallet,44.05,4.7619,2.32,5.1
552-35-3330,A,Mandalay,Normal,Female,Health_and_beauty,72.36,9,34.19,683.8,2019-01-01,14:18,Credit_card,649.61,4.7619,34.19,6.9
118-17-2159,A,Mandalay,Member,Male,Electronic_accessories,60.27,2,6.33,126.57,2019-03-18,21:31,Credit_card,120.24,4.7619,6.33,10.0
528-21-1733,A,Yangon,Member,Male,Electronic_accessories,26.21,3,4.13,82.56,2019-01-13,22:42,Credit_card,78.43,4.7619,4.13,7.2
786-16-3006,C,Yangon,Member,Male,Health_and_beauty,48.59,1,2.55,51.02,2019-01-07,22:44,Ewallet,48.47,4.7619,2.55,8.8
771-10-4285,B,Mandalay,Member,Male,Home_and_lifestyle,43.52,1,2.29,45.7,2019-01-09,18:17,Cash,43.41,4.7619,2.29,8.2
573-13-2580,C,Yangon,Member,Female,Home_and_lifestyle,30.72,10,16.13,322.56,2019-03-16,21:52,Cash,306.43,4.7619,16.13,9.7
221-34-3654,B,Mandalay,Member,Male,Health_and_beauty,15.54,3,2.45,48.95,2019-01-16,20:39,Credit_card,46.5,4.7619,2.45,6.9
822-30-5596,C,Naypyitaw,Normal,Female,Electronic_accessories,28.95,9,13.68,273.58,2019-02-28,21:48,Ewallet,259.9,4.7619,13.68,7.8
962-17-7447,A,Mandalay,Member,Female,Health_and_beauty,31.6,7,11.61,232.26,2019-02-01,10:58,Credit_card,220.65,4.7619,11.61,5.3
312-89-1556,C,Mandalay,Normal,Female,Home_and_lifestyle,73.5,4,15.44,308.7,2019-01-10,10:32,Credit_card,293.26,4.7619,15.44,5.3
618-48-5857,A,Naypyitaw,Normal,Male,Home_and_lifestyle,31.59,10,16.58,331.69,2019-02-27,13:31,Credit_card,315.11,4.7619,16.58,9.7
976-64-6196,A,Mandalay,Normal,Male,Home_and_lifestyle,79.56,7,29.24,584.77,2019-03-06,22:23,Ewallet,555.53,4.7619,29.24,8.8
169-67-4490,A,Mandalay,Normal,Male,Home_and_lifestyle,24.53,5,6.44,128.78,2019-03-17,16:02,Cash,122.34,4.7619,6.44,6.0
427-67-8239,A,Naypyitaw,Normal,Female,Home_and_lifestyle,60.04,7,22.06,441.29,2019-03-02,15:51,Cash,419.23,4.7619,22.06,8.7
983-89-4809,B,Mandalay,Member,Female,Home_and_lifestyle,39.98,3,6.3,125.94,2019-02-14,10:59,Ewallet,119.64,4.7619,6.3,5.6
271-26-1136,C,Yangon,Normal,Male,Health_and_beauty,77.0,7,28.3,565.95,2019-03-06,14:50,Ewallet,537.65,4.7619,28.3,6.3
320-59-2682,C,Yangon,Member,Female,Electronic_accessories,9.58,1,0.5,10.06,2019-03-18,17:39,Credit_card,9.56,4.7619,0.5,5.9
137-85-9838,B,Yangon,Member,Female,Health_and_beauty,40.54,3,6.39,127.7,2019-02-26,11:34,Ewallet,121.31,4.7619,6.39,5.7
882-70-3294,B,Yangon,Normal,Male,Home_and_lifestyle,97.61,10,51.25,1024.9,2019-03-04,10:43,Cash,973.65,4.7619,51.25,6.1
775-41-2334,A,Mandalay,Member,Male,Electronic_accessories,45.03,5,11.82,236.41,2019-02-23,22:26,Ewallet,224.59,4.7619,11.82,9.7
774-71-7103,C,Naypyitaw,Normal,Female,Electronic_accessories,64.83,3,10.21,204.21,2019-01-30,16:51,Cash,194.0,4.7619,10.21,6.4
660-64-1701,B,Yangon,Member,Female,Health_and_beauty,83.82,5,22.0,440.06,2019-03-08,21:28,Credit_card,418.06,4.7619,22.0,9.8
572-43-9237,A,Yangon,Member,Male,Health_and_beauty,91.28,3,14.38,287.53,2019-03-25,18:08,Credit_card,273.15,4.7619,14.38,7.2
462-10-2034,A,Yangon,Normal,Female,Electronic_accessories,40.33,4,8.47,169.39,2019-02-04,15:19,Ewallet,160.92,4.7619,8.47,7.1
999-84-1694,C,Naypyitaw,Normal,Male,Health_and_beauty,26.65,4,5.6,111.93,2019-03-10,14:20,Credit_card,106.33,4.7619,5.6,6.3
